"sample_name","replicate","pool","batch","peak","RT_t0","RT_t24","Area_t0","Area_t24","metric","value","median_value","iqr_value"
"P190","3","p1","b4","vorinostat",13.3,13.3,9.4,7.9,"relative_removal",15.9574468085106,12.0879120879121,13.2978723404255
"P190","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,18.5,19.6,"relative_removal",-5.94594594594595,3.12499999999999,4.70564624029971
"P190","3","p2","b4","atorvastatin",21.1,21.1,20,16.1,"relative_removal",19.5,6.66666666666667,14.8719512195122
"P190","3","p2","b4","propanil",19.1,19.1,15.9,7.7,"relative_removal",51.5723270440252,32.6530612244898,17.1552111410602
"P192","1","p1","b4","diuron",17.7,17.7,20.3,25.2,"relative_removal",-24.1379310344828,38.2488479262673,34.5937179924889
"P192","1","p1","b4","vorinostat",13.4,13.4,9.3,10.5,"relative_removal",-12.9032258064516,8.51063829787235,13.6681077485866
"P192","1","p2","b4","acetylsulfamethoxazole",14,14,19.2,18.5,"relative_removal",3.64583333333333,3.64583333333333,2.18643425539977
"P192","1","p2","b4","atorvastatin",21.2,21.2,20.2,22.6,"relative_removal",-11.8811881188119,-11.8811881188119,1.54012654012655
"P192","1","p2","b4","propanil",19.2,19.2,16.7,13.7,"relative_removal",17.9640718562874,12.7450980392157,6.10847270975291
"P192","2","p1","b4","diuron",17.6,17.6,20.2,11.1,"relative_removal",45.049504950495,38.2488479262673,34.5937179924889
"P192","2","p1","b4","vorinostat",13.3,13.3,9.4,8.6,"relative_removal",8.51063829787235,8.51063829787235,13.6681077485866
"P192","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,20.3,19.1,"relative_removal",5.91133004926108,3.64583333333333,2.18643425539977
"P192","2","p2","b4","atorvastatin",21.1,21.1,15.4,16.9,"relative_removal",-9.74025974025973,-11.8811881188119,1.54012654012655
"P192","2","p2","b4","propanil",19.1,19.1,8.7,8.2,"relative_removal",5.74712643678161,12.7450980392157,6.10847270975291
"P192","3","p1","b4","diuron",17.6,17.6,21.7,13.4,"relative_removal",38.2488479262673,38.2488479262673,34.5937179924889
"P192","3","p1","b4","vorinostat",13.3,13.3,9.7,8.3,"relative_removal",14.4329896907216,8.51063829787235,13.6681077485866
"P192","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.5,19.2,"relative_removal",1.53846153846154,3.64583333333333,2.18643425539977
"P192","3","p2","b4","atorvastatin",21.1,21.1,15.6,17.6,"relative_removal",-12.8205128205128,-11.8811881188119,1.54012654012655
"P192","3","p2","b4","propanil",19.1,19.1,10.2,8.9,"relative_removal",12.7450980392157,12.7450980392157,6.10847270975291
"P197","1","p1","b4","diuron",17.7,17.7,21.1,25.3,"relative_removal",-19.9052132701422,-19.9052132701422,30.9132295139062
"P197","1","p1","b4","vorinostat",13.4,13.4,9.5,9.2,"relative_removal",3.15789473684211,3.15789473684211,10.2150537634409
"P197","1","p2","b4","acetylsulfamethoxazole",14,14,18.9,18.5,"relative_removal",2.11640211640211,3.19148936170214,1.06945851626703
"P197","1","p2","b4","atorvastatin",21.2,21.2,19.8,22.4,"relative_removal",-13.1313131313131,-6.80628272251307,4.90688879314471
"P197","1","p2","b4","propanil",19.2,19.2,16.2,13.3,"relative_removal",17.9012345679012,24.8322147651007,5.93702316548759
"P197","2","p1","b4","diuron",17.7,17.6,19.9,25.8,"relative_removal",-29.6482412060302,-19.9052132701422,30.9132295139062
"P197","2","p1","b4","vorinostat",13.3,13.3,9.3,9.2,"relative_removal",1.07526881720432,3.15789473684211,10.2150537634409
"P197","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,18.8,18.2,"relative_removal",3.19148936170214,3.19148936170214,1.06945851626703
"P197","2","p2","b4","atorvastatin",21.1,21.1,21.1,21.8,"relative_removal",-3.31753554502369,-6.80628272251307,4.90688879314471
"P197","2","p2","b4","propanil",19.1,19.1,17.8,12.5,"relative_removal",29.7752808988764,24.8322147651007,5.93702316548759
"P197","3","p1","b4","diuron",17.6,17.6,20.2,13.7,"relative_removal",32.1782178217822,-19.9052132701422,30.9132295139062
"P197","3","p1","b4","vorinostat",13.3,13.3,9.3,7.3,"relative_removal",21.505376344086,3.15789473684211,10.2150537634409
"P197","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,18.8,18,"relative_removal",4.25531914893617,3.19148936170214,1.06945851626703
"P197","3","p2","b4","atorvastatin",21.1,21.1,19.1,20.4,"relative_removal",-6.80628272251307,-6.80628272251307,4.90688879314471
"P197","3","p2","b4","propanil",19.1,19.1,14.9,11.2,"relative_removal",24.8322147651007,24.8322147651007,5.93702316548759
"P198","1","p1","b4","diuron",17.7,17.7,20.5,25.4,"relative_removal",-23.9024390243902,6.21761658031088,34.0385981529718
"P198","1","p1","b4","vorinostat",13.4,13.4,9.4,10.3,"relative_removal",-9.57446808510639,-6.59340659340659,12.2340425531915
"P198","1","p2","b4","acetylsulfamethoxazole",14,14,19,16.5,"relative_removal",13.1578947368421,11.6751269035533,1.47690655209452
"P198","1","p2","b4","atorvastatin",21.2,21.2,20.2,22.3,"relative_removal",-10.3960396039604,-9.3167701863354,0.760149979494994
"P198","1","p2","b4","propanil",19.2,19.2,16.4,11,"relative_removal",32.9268292682927,30.1724137931034,3.00187617260787
"P198","2","p1","b4","diuron",17.6,17.6,19.3,18.1,"relative_removal",6.21761658031088,6.21761658031088,34.0385981529718
"P198","2","p1","b4","vorinostat",13.3,13.3,9.1,9.7,"relative_removal",-6.59340659340659,-6.59340659340659,12.2340425531915
"P198","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.7,17.4,"relative_removal",11.6751269035533,11.6751269035533,1.47690655209452
"P198","2","p2","b4","atorvastatin",21.1,21.1,16.1,17.6,"relative_removal",-9.3167701863354,-9.3167701863354,0.760149979494994
"P198","2","p2","b4","propanil",19.1,19.1,10.4,7.6,"relative_removal",26.9230769230769,30.1724137931034,3.00187617260787
"P198","3","p1","b4","diuron",17.6,17.6,20.6,11.5,"relative_removal",44.1747572815534,6.21761658031088,34.0385981529718
"P198","3","p1","b4","vorinostat",13.3,13.3,9.4,8,"relative_removal",14.8936170212766,-6.59340659340659,12.2340425531915
"P198","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.6,17.6,"relative_removal",10.2040816326531,11.6751269035533,1.47690655209452
"P198","3","p2","b4","atorvastatin",21.1,21.1,16.9,18.4,"relative_removal",-8.87573964497042,-9.3167701863354,0.760149979494994
"P198","3","p2","b4","propanil",19.1,19.1,11.6,8.1,"relative_removal",30.1724137931034,30.1724137931034,3.00187617260787
"P200","1","p1","b4","diuron",17.7,17.7,21.2,25.3,"relative_removal",-19.3396226415094,34.1121495327103,38.1351578554082
"P200","1","p1","b4","vorinostat",13.4,13.4,9.6,10.4,"relative_removal",-8.33333333333334,10.4166666666667,12.145390070922
"P200","1","p2","b4","acetylsulfamethoxazole",14,14,19,18.7,"relative_removal",1.57894736842106,2.04081632653062,0.943199583116203
"P200","1","p2","b4","atorvastatin",21.2,21.2,20.3,22.7,"relative_removal",-11.8226600985222,-9.20245398773006,4.60414050677743
"P200","1","p2","b4","propanil",19.2,19.2,16.7,12.6,"relative_removal",24.5508982035928,20.2247191011236,2.92965470927304
"P200","2","p1","b4","diuron",17.6,17.6,20.2,8.7,"relative_removal",56.9306930693069,34.1121495327103,38.1351578554082
"P200","2","p1","b4","vorinostat",13.3,13.3,9.4,7.9,"relative_removal",15.9574468085106,10.4166666666667,12.145390070922
"P200","2","p2","b4","acetylsulfamethoxazole",13.9,13.9,20.2,19.5,"relative_removal",3.46534653465346,2.04081632653062,0.943199583116203
"P200","2","p2","b4","atorvastatin",21.1,21.1,15.3,15.7,"relative_removal",-2.61437908496731,-9.20245398773006,4.60414050677743
"P200","2","p2","b4","propanil",19.1,19.1,8.9,7.1,"relative_removal",20.2247191011236,20.2247191011236,2.92965470927304
"P200","3","p1","b4","diuron",17.6,17.6,21.4,14.1,"relative_removal",34.1121495327103,34.1121495327103,38.1351578554082
"P200","3","p1","b4","vorinostat",13.3,13.3,9.6,8.6,"relative_removal",10.4166666666667,10.4166666666667,12.145390070922
"P200","3","p2","b4","acetylsulfamethoxazole",13.9,13.9,19.6,19.2,"relative_removal",2.04081632653062,2.04081632653062,0.943199583116203
"P200","3","p2","b4","atorvastatin",21.1,21.1,16.3,17.8,"relative_removal",-9.20245398773006,-9.20245398773006,4.60414050677743
"P200","3","p2","b4","propanil",19.1,19.1,10.7,8.7,"relative_removal",18.6915887850467,20.2247191011236,2.92965470927304
